signal_id,family_id,fold_id,decision_time,matched_symbol_count,signal_unique_count,label_unique_count,evaluable,exclusion_reason,rank_ic,top_count,top_mean_return,universe_mean_return,top_quintile_excess,top_quintile_hit_rate,bottom_count,bottom_mean_return,top_minus_bottom_spread,q1_mean_return,q2_mean_return,q3_mean_return,q4_mean_return,q5_mean_return,quintile_monotonicity,quintile_monotonicity_reason
DISTANCE_FROM_EMA20_ATR,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.27697441601779754,6,0.15206713845405553,0.12266901188576958,0.029398126568285957,1.0,6,0.17913650810515158,-0.027069369651096048,0.17913650810515158,0.08651872370576356,0.12022347419820179,0.07539921496567532,0.15206713845405553,0.3,
RSI14_OVEREXTENSION,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.28854282536151277,6,0.1354592725005469,0.12266901188576958,0.012790260614777324,1.0,6,0.17913650810515158,-0.04367723560460468,0.17913650810515158,0.07703242197507247,0.13223335899642175,0.0894834978516551,0.1354592725005469,0.1,
DONCHIAN_20_POSITION,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.20622914349276975,6,0.19220496516273364,0.12266901188576958,0.06953595327696406,1.0,6,0.09282312285736034,0.0993818423053733,0.09282312285736034,0.13568914652750963,0.11413885483786283,0.07848897004338136,0.19220496516273364,-0.3,
DONCHIAN_55_POSITION,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.296551724137931,6,0.06723825597335087,0.12266901188576958,-0.05543075591241871,1.0,6,0.12088601106143475,-0.05364775508808388,0.12088601106143475,0.11756425489595601,0.102182168386033,0.20547436911207317,0.06723825597335087,0.4,
VOLATILITY_CONTRACTION_BREAKOUT,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-02 00:00:00+00:00,30,1,30,False,CONSTANT_SIGNAL,,0,,,,,0,,,,,,,,,
ATR_EXPANSION_WITH_POSITIVE_RETURN,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-02 00:00:00+00:00,30,2,30,True,,0.3110855084191276,6,0.2410744858685784,0.12266901188576958,0.11840547398280883,1.0,6,0.09154135309509363,0.1495331327734848,0.09154135309509363,0.09906221641534363,0.10405370387794155,0.07761330017189057,0.2410744858685784,-0.4,
RETURN_PATH_EFFICIENCY_28D,TREND_QUALITY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.16885428253615128,6,0.1790477723791688,0.12266901188576958,0.056378760493399224,1.0,6,0.0894468881135938,0.089600884265575,0.0894468881135938,0.14193736059655923,0.10216813225461174,0.10074490608491422,0.1790477723791688,-0.6,
OLS_TREND_TSTAT_28D,TREND_QUALITY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.26629588431590656,6,0.16949581582047055,0.12266901188576958,0.04682680393470097,1.0,6,0.10576739994474371,0.06372841587572683,0.10576739994474371,0.1272510390658839,0.12460619359337248,0.08622461100437717,0.16949581582047055,-0.3,
POSITIVE_BAR_BREADTH_28D,TREND_QUALITY,WF01,2023-01-02 00:00:00+00:00,30,8,30,True,,0.0293384516093804,6,0.18513239173950777,0.12266901188576958,0.06246337985373819,1.0,6,0.053745587948639005,0.13138680379086876,0.053745587948639005,0.17827219772036126,0.09979079855690239,0.09640408346343739,0.18513239173950777,-0.6,
DRAWDOWN_ADJUSTED_MOMENTUM_28D,TREND_QUALITY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.12080088987764183,6,0.1826482017327131,0.12266901188576958,0.05997918984694352,1.0,6,0.10949846423980665,0.07314973749290644,0.10949846423980665,0.09506510126912408,0.11961128290983174,0.10652200927737225,0.1826482017327131,-0.5,
VOLUME_ZSCORE_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.4091212458286986,6,0.23472335341905307,0.12266901188576958,0.11205434153328349,1.0,6,0.04542484757935498,0.1892985058396981,0.04542484757935498,0.11514019392687587,0.12457414063076803,0.09348252387279583,0.23472335341905307,-0.7,
VOLUME_ACCELERATION_7D_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.08387096774193549,6,0.20751175738244879,0.12266901188576958,0.08484274549667921,1.0,6,0.10992502249153013,0.09758673489091865,0.10992502249153013,0.06286294148904943,0.09381387577651012,0.1392314622893093,0.20751175738244879,-0.7,
PRICE_VOLUME_CONFIRMATION_28D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.0967741935483871,6,0.11386135542889608,0.12266901188576958,-0.008807656456873494,1.0,6,0.1985201009860741,-0.084658745557178,0.1985201009860741,0.10931244206570245,0.11215744092501893,0.07949372002315624,0.11386135542889608,0.3,
QUOTE_TURNOVER_CHANGE_7D_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.046941045606229144,6,0.19505620090563225,0.12266901188576958,0.07238718901986267,1.0,6,0.11224991725233883,0.08280628365329341,0.11224991725233883,0.06761686870364929,0.08673505380110158,0.15168701876612586,0.19505620090563225,-0.7,
BTC_RELATIVE_RETURN_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.30055617352614017,6,0.18819614733913823,0.12266901188576958,0.06552713545336865,1.0,6,0.1222738729580128,0.06592227438112543,0.1222738729580128,0.146718197198051,0.08696787715282935,0.06918896478081644,0.18819614733913823,-0.1,
MARKET_RESIDUAL_MOMENTUM_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.06162402669632926,6,0.19151949457256057,0.12266901188576958,0.06885048268679099,1.0,6,0.07641427177574618,0.11510522279681439,0.07641427177574618,0.12277425265234021,0.10087450186300724,0.12176253856519359,0.19151949457256057,-0.7,
BETA_ADJUSTED_MOMENTUM_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.2943270300333704,6,0.18819614733913823,0.12266901188576958,0.06552713545336865,1.0,6,0.1222738729580128,0.06592227438112543,0.1222738729580128,0.1413454325137015,0.10091464792712541,0.06061495869086986,0.18819614733913823,-0.1,
IDIOSYNCRATIC_STRENGTH_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.08431590656284761,6,0.18770352519172184,0.12266901188576958,0.06503451330595227,1.0,6,0.06929890432848777,0.11840462086323407,0.06929890432848777,0.12988962009959862,0.10087450186300724,0.12557850794603231,0.18770352519172184,-0.7,
REALIZED_VOLATILITY_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.5835372636262514,6,0.26462342611880146,0.12266901188576958,0.1419544142330319,1.0,6,0.051989513840710634,0.21263391227809084,0.051989513840710634,0.07286649030837118,0.10413897300437995,0.11972665615658458,0.26462342611880146,-1.0,
DOWNSIDE_VOLATILITY_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.6066740823136819,6,0.16719022883059573,0.12266901188576958,0.04452121694482615,1.0,6,0.048073802280016675,0.11911642655057905,0.048073802280016675,0.08215496655341463,0.10123023639544766,0.21469582536937312,0.16719022883059573,-0.9,
MAX_DRAWDOWN_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,-0.43937708565072303,6,0.053940961904712016,0.12266901188576958,-0.06872804998105755,1.0,6,0.2390951990676918,-0.1851542371629798,0.2390951990676918,0.14372497957287392,0.09253885147184271,0.08404506741172735,0.053940961904712016,1.0,
ILLIQUIDITY_PROXY_30D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-02 00:00:00+00:00,30,30,30,True,,0.12658509454949946,6,0.08892008818680967,0.12266901188576958,-0.033748923698959904,1.0,6,0.08058264148635956,0.008337446700450113,0.08058264148635956,0.11689889905094868,0.08680910007701581,0.24013433062771408,0.08892008818680967,-0.5,
AGE_OR_TENURE,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-02 00:00:00+00:00,30,12,30,True,,0.15991179192768118,6,0.10237440950731158,0.12266901188576958,-0.020294602378457996,1.0,6,0.1735786453343339,-0.07120423582702232,0.1735786453343339,0.1251800062380192,0.0854008634800774,0.1268111348691057,0.10237440950731158,0.5,
XSM_RETURN_7D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.09098998887652948,6,0.25526568024727625,0.21495870184939006,0.04030697839788619,1.0,6,0.14905843951654493,0.10620724073073132,0.14905843951654493,0.17419019986330217,0.22646093083710228,0.2698182587827246,0.25526568024727625,-0.9,
XSM_RETURN_28D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.3370411568409344,6,0.09290643403484027,0.21495870184939006,-0.1220522678145498,1.0,6,0.21492592999561463,-0.12201949596077437,0.21492592999561463,0.2623439065494814,0.29058090743210896,0.21403633123490495,0.09290643403484027,0.6,
XSM_RETURN_84D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.5123470522803114,6,0.10468504240211607,0.21495870184939006,-0.11027365944727399,1.0,6,0.3360678774867167,-0.2313828350846006,0.3360678774867167,0.28873478490153726,0.16377520429242898,0.1815306001641512,0.10468504240211607,0.9,
XSM_28D_SKIP_1D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.4723025583982202,6,0.11297789492243863,0.21495870184939006,-0.10198080692695143,1.0,6,0.3049891999442815,-0.19201130502184283,0.3049891999442815,0.28246695466734645,0.19727733143873516,0.17708212827414851,0.11297789492243863,1.0,
TSM_RETURN_28D,TIME_SERIES_TREND,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.3370411568409344,6,0.09290643403484027,0.21495870184939006,-0.1220522678145498,1.0,6,0.21492592999561463,-0.12201949596077437,0.21492592999561463,0.2623439065494814,0.29058090743210896,0.21403633123490495,0.09290643403484027,0.6,
TSM_RETURN_84D,TIME_SERIES_TREND,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.5123470522803114,6,0.10468504240211607,0.21495870184939006,-0.11027365944727399,1.0,6,0.3360678774867167,-0.2313828350846006,0.3360678774867167,0.28873478490153726,0.16377520429242898,0.1815306001641512,0.10468504240211607,0.9,
EMA_20_50_TREND_STATE,TIME_SERIES_TREND,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.36952169076751945,6,0.11526928513447425,0.21495870184939006,-0.09968941671491581,1.0,6,0.264894626969412,-0.14962534183493775,0.264894626969412,0.1644261506409097,0.36365317963109894,0.16655026687105526,0.11526928513447425,0.5,
MULTI_HORIZON_TREND_AGREEMENT,TIME_SERIES_TREND,WF01,2023-01-09 00:00:00+00:00,30,3,30,True,,-0.5202891298527547,6,0.10667427105995686,0.21495870184939006,-0.1082844307894332,1.0,6,0.15718380529462148,-0.050509534234664616,0.15718380529462148,0.3261078888723991,0.2772250767507697,0.20760246726920306,0.10667427105995686,0.4,
REVERSAL_1D_VOL_NORMALIZED,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.32947719688542826,6,0.11859469045491473,0.21495870184939006,-0.09636401139447533,1.0,6,0.3534894932838921,-0.2348948028289774,0.3534894932838921,0.1822838061126576,0.17940596018767566,0.24101955920781012,0.11859469045491473,0.7,
REVERSAL_3D_VOL_NORMALIZED,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.06874304783092325,6,0.19625306584852245,0.21495870184939006,-0.01870563600086761,1.0,6,0.27023016521727067,-0.07397709936874822,0.27023016521727067,0.13401064988743547,0.22768720448144886,0.24661242381227275,0.19625306584852245,0.3,
DISTANCE_FROM_EMA20_ATR,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.13058954393770855,6,0.1995859395126246,0.21495870184939006,-0.015372762336765461,1.0,6,0.26612005945575823,-0.06653411994313363,0.26612005945575823,0.16097037076928852,0.2572530482941627,0.1908640912151162,0.1995859395126246,0.3,
RSI14_OVEREXTENSION,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.27030033370411566,6,0.1581134866540639,0.21495870184939006,-0.05684521519532615,1.0,6,0.10882868497191238,0.04928480168215153,0.10882868497191238,0.2719782090872396,0.21102552215341544,0.3248476063803189,0.1581134866540639,-0.3,
DONCHIAN_20_POSITION,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.053615127919911014,6,0.22519589339482105,0.21495870184939006,0.010237191545430985,1.0,6,0.21359162574100143,0.011604267653819611,0.21359162574100143,0.2993124815942318,0.15496715388528104,0.1817263546316149,0.22519589339482105,0.1,
DONCHIAN_55_POSITION,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.31523915461624025,6,0.1056833419189046,0.21495870184939006,-0.10927535993048546,1.0,6,0.17354743178181323,-0.06786408986290862,0.17354743178181323,0.2362337346961695,0.38414715391169874,0.1751818469383641,0.1056833419189046,0.3,
VOLATILITY_CONTRACTION_BREAKOUT,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-09 00:00:00+00:00,30,14,30,True,,0.323859046581803,6,0.31708479665835804,0.21495870184939006,0.10212609480896798,1.0,6,0.13841505820391675,0.17866973845444128,0.13841505820391675,0.1298250338364141,0.22582043936508164,0.2636481811831796,0.31708479665835804,-0.9,
ATR_EXPANSION_WITH_POSITIVE_RETURN,BREAKOUT_AND_VOLATILITY_EXPANSION,WF01,2023-01-09 00:00:00+00:00,30,4,30,True,,-0.04058419204900699,6,0.3018072846342528,0.21495870184939006,0.08684858278486277,1.0,6,0.13762984687141736,0.16417743776283547,0.13762984687141736,0.12844410704287865,0.22413210816836268,0.2827801625300387,0.3018072846342528,-0.9,
RETURN_PATH_EFFICIENCY_28D,TREND_QUALITY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.2738598442714127,6,0.11297789492243863,0.21495870184939006,-0.10198080692695143,1.0,6,0.15062410188205932,-0.03764620695962069,0.15062410188205932,0.3266457346630367,0.2826028047727101,0.20194297300670547,0.11297789492243863,0.4,
OLS_TREND_TSTAT_28D,TREND_QUALITY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.207119021134594,6,0.12129290894174165,0.21495870184939006,-0.09366579290764841,1.0,6,0.12923983567274477,-0.007946926731003126,0.12923983567274477,0.2817514291551876,0.37701068346373673,0.1654986520135395,0.12129290894174165,0.3,
POSITIVE_BAR_BREADTH_28D,TREND_QUALITY,WF01,2023-01-09 00:00:00+00:00,30,6,30,True,,-0.33204425209195865,6,0.14511642365402852,0.21495870184939006,-0.06984227819536154,1.0,6,0.26664658303538236,-0.12153015938135384,0.26664658303538236,0.2248642885051201,0.28899871300070346,0.14916750105171575,0.14511642365402852,0.7,
DRAWDOWN_ADJUSTED_MOMENTUM_28D,TREND_QUALITY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.2694104560622914,6,0.10833519790870672,0.21495870184939006,-0.10662350394068335,1.0,6,0.1985788626634849,-0.09024366475477819,0.1985788626634849,0.2812079689629239,0.1801441044895141,0.3065273752223206,0.10833519790870672,0.3,
VOLUME_ZSCORE_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.022914349276974416,6,0.33477364926782877,0.21495870184939006,0.1198149474184387,1.0,6,0.1872438968246054,0.14752975244322336,0.1872438968246054,0.1690282947766767,0.15252958107916403,0.23121808729867532,0.33477364926782877,-0.6,
VOLUME_ACCELERATION_7D_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.1167964404894327,6,0.3567908199542676,0.21495870184939006,0.14183211810487753,1.0,6,0.22893738697828026,0.12785343297598734,0.22893738697828026,0.18206985309605442,0.1776520739734978,0.1293433752448501,0.3567908199542676,0.0,
PRICE_VOLUME_CONFIRMATION_28D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.25472747497219134,6,0.1644417187946187,0.21495870184939006,-0.05051698305477137,1.0,6,0.37497914428838247,-0.21053742549376378,0.37497914428838247,0.18335306130997445,0.14926559906659642,0.20275398578737822,0.1644417187946187,0.5,
QUOTE_TURNOVER_CHANGE_7D_30D,VOLUME_AND_ATTENTION_PROXY,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.11635150166852058,6,0.29279462349525015,0.21495870184939006,0.07783592164586009,1.0,6,0.23264700682233894,0.060147616672911214,0.23264700682233894,0.19295495438751942,0.1284591957363227,0.227937728805519,0.29279462349525015,-0.3,
BTC_RELATIVE_RETURN_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.3370411568409344,6,0.09290643403484027,0.21495870184939006,-0.1220522678145498,1.0,6,0.21492592999561463,-0.12201949596077437,0.21492592999561463,0.2623439065494814,0.29058090743210896,0.21403633123490495,0.09290643403484027,0.6,
MARKET_RESIDUAL_MOMENTUM_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.1781979977753059,6,0.3158985468508611,0.21495870184939006,0.10093984500147105,1.0,6,0.1415023703185524,0.1743961765323087,0.1415023703185524,0.2296025308310434,0.16376529920837293,0.22402476203812038,0.3158985468508611,-0.7,
BETA_ADJUSTED_MOMENTUM_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.3348164627363737,6,0.09290643403484027,0.21495870184939006,-0.1220522678145498,1.0,6,0.21492592999561463,-0.12201949596077437,0.21492592999561463,0.2623439065494814,0.29058090743210896,0.21403633123490495,0.09290643403484027,0.6,
IDIOSYNCRATIC_STRENGTH_28D,RESIDUAL_AND_MARKET_RELATIVE,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.21913236929922136,6,0.2699336380393307,0.21495870184939006,0.05497493618994062,1.0,6,0.15672893696544624,0.11320470107388445,0.15672893696544624,0.2048679403479322,0.17327332304459028,0.2699896708496508,0.2699336380393307,-0.8,
REALIZED_VOLATILITY_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.2667408231368187,6,0.33487813766902735,0.21495870184939006,0.1199194358196373,1.0,6,0.14655707660922077,0.1883210610598066,0.14655707660922077,0.16901230831461733,0.1862936624282008,0.23805232422588396,0.33487813766902735,-1.0,
DOWNSIDE_VOLATILITY_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,0.3659621802002225,6,0.28753260427214833,0.21495870184939006,0.07257390242275827,1.0,6,0.1264856157216224,0.16104698855052593,0.1264856157216224,0.1718479159393439,0.2035295156910726,0.285397857622763,0.28753260427214833,-1.0,
MAX_DRAWDOWN_28D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.34282536151279197,6,0.14130688904564628,0.21495870184939006,-0.07365181280374378,1.0,6,0.30008955091630213,-0.15878266187065584,0.30008955091630213,0.299525024991283,0.16548025824006454,0.16839178605365424,0.14130688904564628,0.9,
ILLIQUIDITY_PROXY_30D,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-09 00:00:00+00:00,30,30,30,True,,-0.17152391546162402,6,0.22022098725930495,0.21495870184939006,0.005262285409914885,1.0,6,0.17104509804761334,0.04917588921169161,0.17104509804761334,0.35006389256338916,0.20477795226248394,0.12868557911415887,0.22022098725930495,0.0,
AGE_OR_TENURE,RISK_AND_QUALITY_DESCRIPTOR,WF01,2023-01-09 00:00:00+00:00,30,12,30,True,,-0.08265971853266613,6,0.22713492835373159,0.21495870184939006,0.012176226504341525,1.0,6,0.15559701282100816,0.07153791553272343,0.15559701282100816,0.3393960857948273,0.15393162175182676,0.19873386052555642,0.22713492835373159,-0.2,
XSM_RETURN_7D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,0.27919911012235815,6,0.06504376992399909,0.04979357805122054,0.015250191872778547,0.6666666666666666,6,0.01773057865241882,0.04731319127158026,0.01773057865241882,0.031897924864370784,0.0454393248280038,0.0888562919873102,0.06504376992399909,-0.9,
XSM_RETURN_28D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.06162402669632926,6,0.05870502021286104,0.04979357805122054,0.008911442161640498,0.5,6,0.034015280707166896,0.02468973950569414,0.034015280707166896,0.03176744303144278,0.06005867336495907,0.06442147293967289,0.05870502021286104,-0.6,
XSM_RETURN_84D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.2671857619577308,6,0.005796527808818008,0.04979357805122054,-0.04399705024240253,0.6666666666666666,6,0.03176464845615499,-0.02596812064733698,0.03176464845615499,0.08757634808230659,0.061461804896347116,0.062368561012475975,0.005796527808818008,0.3,
XSM_28D_SKIP_1D,CROSS_SECTIONAL_MOMENTUM,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.0389321468298109,6,0.051083996419051314,0.04979357805122054,0.0012904183678307743,0.5,6,0.034015280707166896,0.017068715711884418,0.034015280707166896,0.027906218570935375,0.08782892739239079,0.04813346716655831,0.051083996419051314,-0.6,
TSM_RETURN_28D,TIME_SERIES_TREND,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.06162402669632926,6,0.05870502021286104,0.04979357805122054,0.008911442161640498,0.5,6,0.034015280707166896,0.02468973950569414,0.034015280707166896,0.03176744303144278,0.06005867336495907,0.06442147293967289,0.05870502021286104,-0.6,
TSM_RETURN_84D,TIME_SERIES_TREND,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.2671857619577308,6,0.005796527808818008,0.04979357805122054,-0.04399705024240253,0.6666666666666666,6,0.03176464845615499,-0.02596812064733698,0.03176464845615499,0.08757634808230659,0.061461804896347116,0.062368561012475975,0.005796527808818008,0.3,
EMA_20_50_TREND_STATE,TIME_SERIES_TREND,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,-0.10789766407119021,6,0.031245106960580766,0.04979357805122054,-0.018548471090639774,1.0,6,0.026630905801802773,0.0046142011587779926,0.026630905801802773,0.08347308387587804,0.0793316555124693,0.028287138105371794,0.031245106960580766,-0.1,
MULTI_HORIZON_TREND_AGREEMENT,TIME_SERIES_TREND,WF01,2023-01-16 00:00:00+00:00,30,2,30,True,,-0.26572879196420207,6,0.025642747450832504,0.04979357805122054,-0.024150830600388036,0.6666666666666666,6,0.0719733295137895,-0.046330582062956996,0.0719733295137895,0.06343480580218298,0.06038112534644802,0.02753588214284967,0.025642747450832504,1.0,
REVERSAL_1D_VOL_NORMALIZED,REVERSAL_AND_OVEREXTENSION,WF01,2023-01-16 00:00:00+00:00,30,30,30,True,,0.0020022246941045607,6,0.041108401045944744,0.04979357805122054,-0.008685177005275796,1.0,6,0.023291299611135647,0.017817101434809097,0.023291299611135647,0.11858764298012854,0.023494195601271084,0.04248635101762266,0.041108401045944744,-0.3,
