run_id,universe_id,cost_multiplier,pair,signal_time,entry_time,entry_price,initial_stop,quantity,entry_notional,entry_cost,exit_time,exit_price,exit_reason,exit_notional,exit_cost,gross_pnl,net_pnl,gross_return,net_return_on_entry_notional,holding_hours,mfe_return,mae_return,exit_capture_ratio,base_cost_dollars_per_multiplier,score,membership_rank
C2_1x,C2,1.0,BTC-USDT,2019-04-04 13:00:00+00:00,2019-04-04 14:00:00+00:00,4988.3,4893.9,5.275203882028852,26314.299524724524,32.89287440590566,2019-04-04 17:00:00+00:00,4981.1,THESIS_INVALIDATION_NEXT_BAR_OPEN,26276.31805677392,32.8453975709674,-37.98146795060529,-103.71973992747834,-0.0014433775033577678,-0.003941573281478567,3.0,0.006114307479502035,-0.010765190545877323,-0.23606557377047716,65.73827197687305,0.6666666666666667,1
C2_1x,C2,1.0,NEO-USDT,2019-04-04 12:00:00+00:00,2019-04-04 13:00:00+00:00,12.875,11.8372,66.47392778880479,855.8518202808617,1.0698147753510772,2019-04-04 18:00:00+00:00,12.6721,THESIS_INVALIDATION_NEXT_BAR_OPEN,842.3642603325131,1.0529553254156414,-13.487559948348576,-15.610330049115294,-0.015759223300970793,-0.01823952427184476,5.0,0.0584543689320387,-0.02347184466019414,-0.26959872442200294,2.1227701007667186,0.8333333333333333,5
C2_1x,C2,1.0,LTC-USDT,2019-04-04 22:00:00+00:00,2019-04-04 23:00:00+00:00,85.344,79.712,13.433047625728236,1146.4300165701504,1.433037520712688,2019-04-05 00:00:00+00:00,84.136,THESIS_INVALIDATION_NEXT_BAR_OPEN,1130.2028950382708,1.4127536187978385,-16.227121531879675,-19.072912671390203,-0.014154480689913762,-0.016636787589051343,1.0,0.0,-0.01885311211098606,,2.8457911395105264,0.75,4
C2_1x,C2,1.0,BTC-USDT,2019-04-05 01:00:00+00:00,2019-04-05 02:00:00+00:00,4934.5,4800.0,3.690854898590592,18212.523497095277,22.765654371369095,2019-04-05 03:00:00+00:00,4916.3,THESIS_INVALIDATION_NEXT_BAR_OPEN,18145.34993794093,22.68168742242616,-67.17355915434746,-112.62090094814272,-0.003688316952072057,-0.0061837065558819826,1.0,0.0006890262437935224,-0.006383625493970979,-5.352941176471821,45.44734179379526,0.75,1
C2_1x,C2,1.0,LTC-USDT,2019-04-05 01:00:00+00:00,2019-04-05 02:00:00+00:00,85.747,79.712,8.005988137559688,686.4894648313306,0.8581118310391632,2019-04-05 03:00:00+00:00,84.484,THESIS_INVALIDATION_NEXT_BAR_OPEN,676.3779018135926,0.8454723772669909,-10.111563017737922,-11.815147226044076,-0.014729378287287043,-0.01721096656442796,1.0,0.003918504437472992,-0.016478710625444593,-3.7589285714286156,1.7035842083061539,0.75,4
C2_1x,C2,1.0,LTC-USDT,2019-04-05 03:00:00+00:00,2019-04-05 04:00:00+00:00,85.344,79.712,7.50521271584166,640.5248740207905,0.8006560925259882,2019-04-06 04:00:00+00:00,87.356,THESIS_INVALIDATION_NEXT_BAR_OPEN,655.625362005064,0.81953170250633,15.1004879842734,13.480300189241081,0.023575178102737127,0.021045709130108708,24.0,0.04849784401949764,-0.009420697412823253,0.4861077554964953,1.6201877950323182,0.9166666666666666,4
C2_1x,C2,1.0,LTC-USDT,2019-04-06 04:00:00+00:00,2019-04-06 05:00:00+00:00,87.551,86.954,2.1160817725496948,185.26507526849832,0.23158134408562292,2019-04-06 07:00:00+00:00,86.954,HARD_STOP_STATIC,184.00177445028615,0.2300022180628577,-1.2633008182121728,-1.7248843803606535,-0.006818882708364393,-0.00931035910497884,2.0,0.0007195805873148053,-0.006818882708364393,-9.476190476190872,0.46158356214848056,0.6666666666666667,4
C2_1x,C2,1.0,NEO-USDT,2019-04-05 00:00:00+00:00,2019-04-05 01:00:00+00:00,12.875,12.0772,60.52868216405953,779.3067828622665,0.9741334785778331,2019-04-06 08:00:00+00:00,13.2798,THESIS_INVALIDATION_NEXT_BAR_OPEN,803.8087934022777,1.0047609917528473,24.50201054001127,22.52311606968059,0.031440776699029005,0.028901475728155303,31.0,0.06204271844660192,-0.015269902912621314,0.5067601402103137,1.9788944703306803,0.8333333333333333,5
C2_1x,C2,1.0,XRP-USDT,2019-04-05 04:00:00+00:00,2019-04-05 05:00:00+00:00,0.34141,0.32301,1657.795458698858,565.9879475543771,0.7074849344429714,2019-04-06 08:00:00+00:00,0.35496,THESIS_INVALIDATION_NEXT_BAR_OPEN,588.4510760197467,0.7355638450246833,22.46312846536955,21.020079685901898,0.0396883512492312,0.037138740810169636,27.0,0.12193550276793297,0.0,0.32548642805669054,1.443048779467655,0.5833333333333333,6
C2_1x,C2,1.0,ETH-USDT,2019-04-05 05:00:00+00:00,2019-04-05 06:00:00+00:00,163.45,152.81,36.46885326188053,5960.834065654372,7.4510425820679655,2019-04-06 09:00:00+00:00,163.1,THESIS_INVALIDATION_NEXT_BAR_OPEN,5948.069967012715,7.435087458765894,-12.764098641657256,-27.650228682491118,-0.0021413276231263545,-0.004638650963597275,27.0,0.029733863566840046,-0.011134903640256932,-0.07201646090535026,14.88613004083386,0.5833333333333334,3
C2_1x,C2,1.0,BTC-USDT,2019-04-05 05:00:00+00:00,2019-04-05 06:00:00+00:00,4946.2,4800.0,3.045554651114036,15063.922415340245,18.829903019175305,2019-04-06 10:00:00+00:00,4970.1,THESIS_INVALIDATION_NEXT_BAR_OPEN,15136.711171501873,18.92088896437734,72.78875616162804,35.0379641780754,0.004831992236464577,0.0023259522461689473,28.0,0.017387085034976435,-0.0026282802959848306,0.27790697674419734,37.750791983552645,0.3333333333333333,1
C2_1x,C2,1.0,NEO-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,13.2059,12.8905,7.622229519942914,100.65840081741413,0.12582300102176766,2019-04-06 21:00:00+00:00,13.2001,THESIS_INVALIDATION_NEXT_BAR_OPEN,100.61419188619847,0.12576773985774808,-0.04420893121566394,-0.29579967209517966,-0.00043919763136168744,-0.002938648634322488,7.0,0.022270348859221967,-0.006118477347246354,-0.01972118327099395,0.2515907408795157,0.8333333333333333,5
C2_1x,C2,1.0,BTC-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,4979.3,4949.5,1.4546563809749866,7243.170517788751,9.053963147235939,2019-04-06 22:00:00+00:00,4949.5,HARD_STOP_STATIC,7199.8217576356965,8.99977719704462,-43.34876015305417,-61.402500497334735,-0.005984776976683537,-0.008477296005462556,8.0,0.04412266784487784,-0.005984776976683537,-0.1356395084205749,18.05374034428056,0.4166666666666667,1
C2_1x,C2,1.0,NEO-USDT,2019-04-07 00:00:00+00:00,2019-04-07 01:00:00+00:00,13.0223,12.8516,14.204572889096706,184.97620953368403,0.23122026191710504,2019-04-07 02:00:00+00:00,12.9927,THESIS_INVALIDATION_NEXT_BAR_OPEN,184.55575417616677,0.23069469272020848,-0.4204553575172554,-0.882370312154569,-0.0022730239665804675,-0.004770182686622141,1.0,0.014060496225705155,-0.0020964038610691293,-0.16166029492081258,0.4619149546373135,0.9166666666666666,5
C2_1x,C2,1.0,NEO-USDT,2019-04-07 03:00:00+00:00,2019-04-07 04:00:00+00:00,13.206,12.8516,14.965079894958091,197.62884509281653,0.24703605636602066,2019-04-07 07:00:00+00:00,13.1005,THESIS_INVALIDATION_NEXT_BAR_OPEN,196.05002916389847,0.2450625364548731,-1.5788159289180612,-2.0709145217389553,-0.007988792972891012,-0.01047880698167491,3.0,0.0,-0.007988792972891012,,0.49209859282089374,0.6666666666666667,5
C2_1x,C2,1.0,NEO-USDT,2019-04-07 09:00:00+00:00,2019-04-07 10:00:00+00:00,13.15,12.8516,12.952648225661939,170.3273241674545,0.2129091552093181,2019-04-07 11:00:00+00:00,13.0259,THESIS_INVALIDATION_NEXT_BAR_OPEN,168.71990052264985,0.2108998756533123,-1.6074236448046406,-2.031232675667271,-0.009437262357414489,-0.011925465779467646,1.0,0.0,-0.0064714828897338705,,0.4238090308626305,0.3333333333333333,5
C2_1x,C2,1.0,XRP-USDT,2019-04-07 03:00:00+00:00,2019-04-07 04:00:00+00:00,0.36092,0.34697,875.3647191313852,315.93663442889954,0.39492079303612443,2019-04-07 16:00:00+00:00,0.35791,THESIS_INVALIDATION_NEXT_BAR_OPEN,313.3017866243141,0.3916272332803926,-2.6348478045854336,-3.4213958309019503,-0.0083397982932506,-0.010829373545383904,12.0,0.014961764379917808,-0.020724814363293875,-0.5574074074074153,0.7865480263165171,0.75,6
C2_1x,C2,1.0,LTC-USDT,2019-04-06 13:00:00+00:00,2019-04-06 14:00:00+00:00,87.705,85.216,2.3707733241768456,207.92867439693023,0.2599108429961628,2019-04-07 17:00:00+00:00,91.165,THESIS_INVALIDATION_NEXT_BAR_OPEN,216.13155009858215,0.27016443762322767,8.20287570165192,7.6728004210325285,0.03945043042015861,0.03690111738213345,27.0,0.11861353400604302,-0.001436634171369966,0.33259636643276075,0.5300752806193905,0.8333333333333333,4
C2_1x,C2,1.0,ETH-USDT,2019-04-07 02:00:00+00:00,2019-04-07 03:00:00+00:00,164.91,162.65,30.48211071270722,5026.804877632548,6.283506097040685,2019-04-07 18:00:00+00:00,165.77,THESIS_INVALIDATION_NEXT_BAR_OPEN,5053.019492845477,6.316274366056846,26.214615212928948,13.614834749831417,0.005214965738888022,0.002708447031714415,15.0,0.02468012855496937,-0.000606391364986969,0.21130221130221719,12.599780463097531,0.6666666666666666,3
C2_1x,C2,1.0,XRP-USDT,2019-04-07 18:00:00+00:00,2019-04-07 19:00:00+00:00,0.3553,0.35157,1051.8677711773594,373.7286190993158,0.46716077387414473,2019-04-07 21:00:00+00:00,0.35854,THESIS_INVALIDATION_NEXT_BAR_OPEN,377.13667067793045,0.47142083834741305,3.408051578614675,2.469469966393117,0.009119054320292808,0.006607655502392427,2.0,0.015113988179003668,0.0,0.6033519553072686,0.9385816122215579,0.4166666666666667,6
C2_1x,C2,1.0,XRP-USDT,2019-04-07 21:00:00+00:00,2019-04-07 22:00:00+00:00,0.3572,0.35157,1056.1477395982513,377.2559725844954,0.47156996573061927,2019-04-07 23:00:00+00:00,0.35882,THESIS_INVALIDATION_NEXT_BAR_OPEN,378.9669319226445,0.47370866490330565,1.7109593381491095,0.7656807075151847,0.004535274356102903,0.002029605263157742,1.0,0.004535274356102903,-0.0035554311310189712,1.0,0.9452786306339249,0.6666666666666667,6
C2_1x,C2,1.0,LTC-USDT,2019-04-07 21:00:00+00:00,2019-04-07 22:00:00+00:00,91.995,88.801,2.6181525066841833,240.85693985241144,0.3010711748155143,2019-04-08 00:00:00+00:00,91.166,THESIS_INVALIDATION_NEXT_BAR_OPEN,238.68649142437025,0.2983581142804628,-2.1704484280411975,-2.7698777171371747,-0.009011359313006229,-0.011500095113864925,2.0,0.018044458937985786,-0.009011359313006229,-0.4993975903614499,0.5994292890959771,0.75,4
C2_1x,C2,1.0,LTC-USDT,2019-04-08 01:00:00+00:00,2019-04-08 02:00:00+00:00,93.241,88.801,2.2887112819456705,213.40172863989625,0.2667521607998703,2019-04-08 04:00:00+00:00,91.59,THESIS_INVALIDATION_NEXT_BAR_OPEN,209.62306631340397,0.26202883289175494,-3.778662326492281,-4.307443320183906,-0.017706802801342736,-0.02018466929784098,2.0,0.0010081401958366154,-0.018554069561673603,-17.563829787233676,0.5287809936916252,0.4166666666666667,5
C2_1x,C2,1.0,XRP-USDT,2019-04-07 23:00:00+00:00,2019-04-08 00:00:00+00:00,0.35923,0.35157,1060.1182413297377,380.82627583288166,0.4760328447911021,2019-04-08 05:00:00+00:00,0.35857,THESIS_INVALIDATION_NEXT_BAR_OPEN,380.12659779360405,0.47515824724200506,-0.6996780392776145,-1.6508691313107215,-0.0018372630348244545,-0.004334966456030922,5.0,0.029980792250090538,-0.010912228934109036,-0.061281337047352585,0.9511910920331071,0.9166666666666666,6
C2_1x,C2,1.0,NEO-USDT,2019-04-08 01:00:00+00:00,2019-04-08 02:00:00+00:00,13.2263,12.5728,13.184991063980444,174.38864730952454,0.21798580913690568,2019-04-08 05:00:00+00:00,12.9564,THESIS_INVALIDATION_NEXT_BAR_OPEN,170.83001822135623,0.2135375227766953,-3.558629088168317,-3.990152420081918,-0.020406311666906096,-0.022880803777322427,3.0,0.0014138496782925003,-0.0280879762291798,-14.433155080213835,0.431523331913601,0.5,6
C2_1x,C2,1.0,NEO-USDT,2019-04-08 06:00:00+00:00,2019-04-08 07:00:00+00:00,12.9014,12.7021,13.870081699403443,178.94347203668357,0.22367934004585446,2019-04-08 08:00:00+00:00,12.8894,THESIS_INVALIDATION_NEXT_BAR_OPEN,178.77703105629072,0.2234712888203634,-0.16644098039284927,-0.6135916092590671,-0.0009301316136233195,-0.0034289689491063427,1.0,0.015432433689366976,0.0,-0.060271220492214714,0.44715062886621787,0.5833333333333334,6
C2_1x,C2,1.0,BTC-USDT,2019-04-07 00:00:00+00:00,2019-04-07 01:00:00+00:00,5044.3,4935.3,1.8800693691060981,9483.63391858189,11.854542398227364,2019-04-08 10:00:00+00:00,5164.2,THESIS_INVALIDATION_NEXT_BAR_OPEN,9709.054235937712,12.13631779492214,225.42031735582168,201.42945716267218,0.023769403088634622,0.021239691334773957,33.0,0.050690878813710594,-0.0026366393751363626,0.46890887759092476,23.9908601931495,0.5,1
C2_1x,C2,1.0,BTC-USDT,2019-04-08 10:00:00+00:00,2019-04-08 11:00:00+00:00,5198.9,5126.5,2.1867158181033117,11368.516866737305,14.210646083421633,2019-04-08 12:00:00+00:00,5144.7,THESIS_INVALIDATION_NEXT_BAR_OPEN,11249.996869396107,14.062496086745135,-118.51999734119818,-146.79313951136496,-0.010425282271249614,-0.012912250668410513,1.0,0.0,-0.012598818980938287,,28.273142170166768,0.75,2
C2_1x,C2,1.0,ETH-USDT,2019-04-07 18:00:00+00:00,2019-04-07 19:00:00+00:00,167.05,164.81,19.387168152349403,3238.626439849968,4.04828304981246,2019-04-08 13:00:00+00:00,171.01,THESIS_INVALIDATION_NEXT_BAR_OPEN,3315.3996257332715,4.144249532166589,76.77318588330354,68.5806533013245,0.023705477401975372,0.02117584555522296,18.0,0.1124214307093685,-0.0021550434001796903,0.21086261980830587,8.192532581979048,0.5,3
C2_1x,C2,1.0,ETH-USDT,2019-04-08 13:00:00+00:00,2019-04-08 14:00:00+00:00,175.47,171.01,35.673961143655156,6259.70996187717,7.824637452346463,2019-04-08 15:00:00+00:00,173.38,THESIS_INVALIDATION_NEXT_BAR_OPEN,6185.151383086931,7.7314392288586635,-74.55857879023915,-90.11465547144428,-0.01191086795463614,-0.014395979369692806,1.0,0.004844132900210907,-0.011796888356984114,-2.458823529411746,15.556076681205127,0.75,3
C2_1x,C2,1.0,BTC-USDT,2019-04-08 15:00:00+00:00,2019-04-08 16:00:00+00:00,5178.8,5039.9,2.9441423774174336,15247.124544169405,19.058905680211755,2019-04-08 19:00:00+00:00,5153.9,THESIS_INVALIDATION_NEXT_BAR_OPEN,15173.81539897171,18.96726924871464,-73.3091451976943,-111.3353201266207,-0.00480806364408759,-0.007302053564532338,3.0,0.004209469375144881,-0.00828377230246402,-1.1422018348624063,38.026174928926395,0.8333333333333333,2
C2_1x,C2,1.0,BTC-USDT,2019-04-08 19:00:00+00:00,2019-04-08 20:00:00+00:00,5163.3,5039.9,2.9336023377920517,15147.068950721701,18.933836188402125,2019-04-08 21:00:00+00:00,5155.9,THESIS_INVALIDATION_NEXT_BAR_OPEN,15125.360293422038,18.90670036677755,-21.708657299663173,-59.54919385484285,-0.001433191950884205,-0.00393140046094565,1.0,0.003001956113338311,-0.002769546607789608,-0.4774193548387457,37.840536555179675,0.6666666666666667,2
C2_1x,C2,1.0,ETH-USDT,2019-04-08 15:00:00+00:00,2019-04-08 16:00:00+00:00,176.68,171.01,38.633065077983765,6825.689937978172,8.532112422472714,2019-04-09 02:00:00+00:00,176.68,THESIS_INVALIDATION_NEXT_BAR_OPEN,6825.689937978172,8.532112422472714,0.0,-17.06422484494543,0.0,-0.0025,10.0,0.031016527054561926,-0.0072447362463210485,0.0,17.06422484494543,0.75,3
C2_1x,C2,1.0,LTC-USDT,2019-04-08 23:00:00+00:00,2019-04-09 00:00:00+00:00,87.856,83.696,4.444575622544944,390.48263589430854,0.4881032948678857,2019-04-09 02:00:00+00:00,87.016,THESIS_INVALIDATION_NEXT_BAR_OPEN,386.7491923713709,0.4834364904642136,-3.733443522937648,-4.704983308269747,-0.009561099981788224,-0.012049148606810878,2.0,0.009322072482243593,-0.00866190129302491,-1.0256410256410173,0.9715397853320994,0.75,5
C2_1x,C2,1.0,BTC-USDT,2019-04-08 21:00:00+00:00,2019-04-08 22:00:00+00:00,5199.7,5039.9,2.9187771692923086,15176.765647169217,18.97095705896152,2019-04-09 03:00:00+00:00,5177.0,THESIS_INVALIDATION_NEXT_BAR_OPEN,15110.50940542628,18.888136756782853,-66.25624174293625,-104.11533555868063,-0.004365636479027546,-0.0068601794334289075,5.0,0.01121218531838375,-0.006154201203915632,-0.38936535162949465,37.85909381574437,0.8333333333333333,2
C2_1x,C2,1.0,BTC-USDT,2019-04-09 03:00:00+00:00,2019-04-09 04:00:00+00:00,5182.4,5135.9,2.6705805614971685,13840.016701902925,17.300020877378657,2019-04-09 05:00:00+00:00,5153.5,THESIS_INVALIDATION_NEXT_BAR_OPEN,13762.836923675657,17.203546154594573,-77.17977822726789,-111.68334525924112,-0.0055765668416176695,-0.00806959613306574,1.0,0.0027207471441803577,-0.00856745909231238,-2.0496453900708387,34.503567031973226,0.5833333333333334,2
C2_1x,C2,1.0,ETH-USDT,2019-04-09 11:00:00+00:00,2019-04-09 12:00:00+00:00,176.0,171.99,33.31895234979488,5864.135613563899,7.330169516954874,2019-04-09 16:00:00+00:00,175.32,THESIS_INVALIDATION_NEXT_BAR_OPEN,5841.478725966038,7.301848407457547,-22.656887597860987,-37.28890552227341,-0.0038636363636364024,-0.006358806818181898,4.0,0.010000000000000009,-0.006420454545454479,-0.3863636363636399,14.632017924412422,0.8333333333333333,3
