decision_time,period,metric,substitution_id,c2_member,d2_member,c2_rank,d2_rank,c2_liquidity,d2_liquidity,absolute_liquidity_difference,relative_liquidity_difference,gap_class,c2_provenance,d2_provenance,current_seed_substitution,c2_absent_from_d2,rank6_rank7_margin,rank10_rank11_margin
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,2019-04-01T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,5,6,11490.510018008355,5461.087229429168,6029.422788579188,0.5247306498257824,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.4525846334731479,0.17300388613537948
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-01T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,10,,2099.16251879803,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.4525846334731479,0.17300388613537948
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-01T00:00:00+00:00|TOP_10|2,ETC-USDT,,8,,4226.385110454997,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.4525846334731479,0.17300388613537948
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-01T00:00:00+00:00|TOP_10|3,NEO-USDT,,5,,11490.510018008355,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.4525846334731479,0.17300388613537948
2019-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-01T00:00:00+00:00|TOP_10|4,XLM-USDT,,9,,4012.702454723735,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.4525846334731479,0.17300388613537948
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_6,2019-04-08T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,13585.85849923333,8313.218460555065,5272.640038678266,0.3880976707490225,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.3880976707490225,0.16100921989218456
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-08T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,10,,2809.2121662572067,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3880976707490225,0.16100921989218456
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-08T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,4035.55851088734,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3880976707490225,0.16100921989218456
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-08T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,13585.85849923333,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3880976707490225,0.16100921989218456
2019-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-08T00:00:00+00:00|TOP_10|4,XLM-USDT,,8,,4764.104529223352,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3880976707490225,0.16100921989218456
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_6,2019-04-15T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,20812.250550542514,14431.28615499967,6380.964395542844,0.3065965586012278,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.3065965586012278,0.27766642026453975
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-15T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,10,,4762.22112542906,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3065965586012278,0.27766642026453975
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-15T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,4861.8746366995965,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3065965586012278,0.27766642026453975
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-15T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,20812.250550542514,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3065965586012278,0.27766642026453975
2019-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-15T00:00:00+00:00|TOP_10|4,XLM-USDT,,8,,7576.4060042752835,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3065965586012278,0.27766642026453975
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_6,2019-04-22T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,20842.902937867733,15827.539318789815,5015.363619077918,0.24062692389964171,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.24062692389964171,0.1146940662933665
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-22T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,9,,5803.43342698034,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24062692389964171,0.1146940662933665
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-22T00:00:00+00:00|TOP_10|2,ETC-USDT,,10,,4178.623961476044,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24062692389964171,0.1146940662933665
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-22T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,20842.902937867733,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24062692389964171,0.1146940662933665
2019-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-22T00:00:00+00:00|TOP_10|4,XLM-USDT,,8,,7920.143007155814,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24062692389964171,0.1146940662933665
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_6,2019-04-29T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,29147.88611827896,18876.690186826032,10271.195931452927,0.3523821895616556,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.3523821895616556,0.06743772484618321
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-29T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,9,,9587.622786817374,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3523821895616556,0.06743772484618321
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-29T00:00:00+00:00|TOP_10|2,ETC-USDT,,8,,13632.694306921125,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3523821895616556,0.06743772484618321
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-29T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,29147.88611827896,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3523821895616556,0.06743772484618321
2019-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,2019-04-29T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,8618.73054261686,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.3523821895616556,0.06743772484618321
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_6,2019-05-06T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,34079.07967172006,26165.910807665263,7913.1688640547945,0.23220019261909244,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.23220019261909244,0.09805401867287004
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-06T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,9,,25197.609159154545,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.23220019261909244,0.09805401867287004
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-06T00:00:00+00:00|TOP_10|2,ETC-USDT,,8,,25563.248192793148,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.23220019261909244,0.09805401867287004
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-06T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,34079.07967172006,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.23220019261909244,0.09805401867287004
2019-05-06T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-06T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,10654.121721302488,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.23220019261909244,0.09805401867287004
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_6,2019-05-13T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,107974.61802342851,36130.73290798774,71843.88511544077,0.6653775343743469,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.29379461514969635,0.01955600979748808
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-13T00:00:00+00:00|TOP_10|1,ETC-USDT,,9,,36155.71478216287,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.29379461514969635,0.01955600979748808
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-13T00:00:00+00:00|TOP_10|2,NEO-USDT,,6,,107974.61802342851,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.29379461514969635,0.01955600979748808
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-13T00:00:00+00:00|TOP_10|3,ONT-USDT,,8,,60593.51349515232,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.29379461514969635,0.01955600979748808
2019-05-13T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-13T00:00:00+00:00|TOP_10|4,XLM-USDT,,7,,76252.25667529987,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.29379461514969635,0.01955600979748808
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_6,2019-05-20T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,145976.27491622628,64018.28123066138,81957.9936855649,0.5614473566516164,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.42600435399153536,0.020592799915887125
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-20T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,10,,45353.184895323735,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.42600435399153536,0.020592799915887125
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-20T00:00:00+00:00|TOP_10|2,NEO-USDT,,6,,145976.27491622628,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.42600435399153536,0.020592799915887125
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-20T00:00:00+00:00|TOP_10|3,ONT-USDT,,8,,74297.574848463,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.42600435399153536,0.020592799915887125
2019-05-20T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-20T00:00:00+00:00|TOP_10|4,XLM-USDT,,7,,83789.74622244854,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.42600435399153536,0.020592799915887125
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_6,2019-05-27T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,159360.73173027483,97962.36128865492,61398.3704416199,0.38527916993716743,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.38527916993716743,0.2688267446622138
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-27T00:00:00+00:00|TOP_10|1,ETC-USDT,,10,,65539.3717010322,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.38527916993716743,0.2688267446622138
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-27T00:00:00+00:00|TOP_10|2,NEO-USDT,,6,,159360.73173027483,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.38527916993716743,0.2688267446622138
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-27T00:00:00+00:00|TOP_10|3,ONT-USDT,,9,,75103.28348895951,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.38527916993716743,0.2688267446622138
2019-05-27T00:00:00+00:00,POST_WARMUP,TOP_10,2019-05-27T00:00:00+00:00|TOP_10|4,XLM-USDT,,8,,83789.74622244854,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.38527916993716743,0.2688267446622138
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_6,2019-06-03T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,192155.5946807742,135946.16516978323,56209.42951099097,0.2925203900743615,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.2925203900743615,0.22550647594060497
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-03T00:00:00+00:00|TOP_10|1,ETC-USDT,,9,,81475.24849013332,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.2925203900743615,0.22550647594060497
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-03T00:00:00+00:00|TOP_10|2,NEO-USDT,,6,,192155.5946807742,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.2925203900743615,0.22550647594060497
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-03T00:00:00+00:00|TOP_10|3,ONT-USDT,,10,,78313.94370258384,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.2925203900743615,0.22550647594060497
2019-06-03T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-03T00:00:00+00:00|TOP_10|4,XLM-USDT,,8,,85492.1696853163,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.2925203900743615,0.22550647594060497
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_6,2019-06-10T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,195043.1568753061,156211.32001142768,38831.836863878416,0.19909356209151274,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.19909356209151274,0.022861568270826898
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-10T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,9,,93670.34600669803,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19909356209151274,0.022861568270826898
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-10T00:00:00+00:00|TOP_10|2,ETC-USDT,,8,,108571.06381358262,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19909356209151274,0.022861568270826898
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-10T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,195043.1568753061,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19909356209151274,0.022861568270826898
2019-06-10T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-10T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,72748.14352411643,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19909356209151274,0.022861568270826898
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_6,2019-06-17T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,190150.8481365769,153560.98087576142,36589.86726081549,0.19242547492890807,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.19242547492890807,0.17404779917998264
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-17T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,8,,112647.30812255738,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19242547492890807,0.17404779917998264
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-17T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,101536.50701976616,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19242547492890807,0.17404779917998264
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-17T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,190150.8481365769,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19242547492890807,0.17404779917998264
2019-06-17T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-17T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,70154.6652734126,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.19242547492890807,0.17404779917998264
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_6,2019-06-24T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,195043.1568753061,159486.63541931097,35556.52145599513,0.18230078935159424,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.18230078935159424,0.28243725662544433
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-24T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,8,,117650.18466412064,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.18230078935159424,0.28243725662544433
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-24T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,89609.04097896513,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.18230078935159424,0.28243725662544433
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-24T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,195043.1568753061,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.18230078935159424,0.28243725662544433
2019-06-24T00:00:00+00:00,POST_WARMUP,TOP_10,2019-06-24T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,64517.62454063412,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.18230078935159424,0.28243725662544433
2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_6,2019-07-01T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,203858.6388423518,161362.8268746164,42495.81196773538,0.20845725356087702,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.20845725356087702,0.28222373285775015
2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-01T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,8,,124724.72458055551,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.20845725356087702,0.28222373285775015
2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-01T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,104164.54642236837,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.20845725356087702,0.28222373285775015
2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-01T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,203858.6388423518,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.20845725356087702,0.28222373285775015
2019-07-01T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-01T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,64498.431866112514,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.20845725356087702,0.28222373285775015
2019-07-08T00:00:00+00:00,POST_WARMUP,TOP_6,2019-07-08T00:00:00+00:00|TOP_6|1,NEO-USDT,TRX-USDT,6,6,232084.73176142157,174748.07720434613,57336.65455707544,0.24705052384064785,MODERATE_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.24705052384064785,0.31677242385981347
2019-07-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-08T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,8,,156815.4610523256,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24705052384064785,0.31677242385981347
2019-07-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-08T00:00:00+00:00|TOP_10|2,ETC-USDT,,9,,85226.59034860175,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24705052384064785,0.31677242385981347
2019-07-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-08T00:00:00+00:00|TOP_10|3,NEO-USDT,,6,,232084.73176142157,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24705052384064785,0.31677242385981347
2019-07-08T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-08T00:00:00+00:00|TOP_10|4,XLM-USDT,,10,,81654.25764668036,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.24705052384064785,0.31677242385981347
2019-07-15T00:00:00+00:00,POST_WARMUP,TOP_6,2019-07-15T00:00:00+00:00|TOP_6|1,BCHSV-USDT,TRX-USDT,4,6,6635415.608261786,743934.8464532716,5891480.761808515,0.8878842124784173,LARGE_LIQUIDITY_GAP,CURRENT_SEED_KLINE_CONFIRMED,EVIDENCE_STRONG,True,True,0.5377033220809506,0.0010406105512924362
2019-07-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-15T00:00:00+00:00|TOP_10|1,BCHSV-USDT,,4,,6635415.608261786,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.5377033220809506,0.0010406105512924362
2019-07-15T00:00:00+00:00,POST_WARMUP,TOP_10,2019-07-15T00:00:00+00:00|TOP_10|2,MTV-USDT,,9,,234793.62871033172,,,,ABSENT_FROM_VARIANT,CURRENT_SEED_KLINE_CONFIRMED,ABSENT,True,True,0.5377033220809506,0.0010406105512924362
